Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,ALB,RSW,0.3,42.74829864501953,-73.80169677734375,26.53619956970215,-81.75520324707031
WN,RSW,GRR,0.3,26.53619956970215,-81.75520324707031,42.88079834,-85.52279663
WN,BOI,SAN,0.27,43.5644,-116.223,32.7336006165,-117.190002441
WN,BOS,HOU,0.25,42.36429977,-71.00520325,29.64539909,-95.27890015
WN,MHT,BWI,0.23,42.932598,-71.435699,39.1754,-76.668297
WN,MSP,BNA,0.22,44.882,-93.221802,36.1245002746582,-86.6781997680664
WN,ICT,PHX,0.17,37.649899,-97.433098,33.43429946899414,-112.01200103759766
WN,DAY,MDW,0.14,39.902400970458984,-84.21939849853516,41.785999,-87.752403
WN,SJC,BWI,0.13,37.362598,-121.929001,39.1754,-76.668297
WN,DEN,RSW,0.1,39.861698150635,-104.672996521,26.53619956970215,-81.75520324707031
WN,MCO,DAY,0.04,28.429399490356445,-81.30899810791016,39.902400970458984,-84.21939849853516
WN,GEG,OAK,0.03,47.61989974975586,-117.53399658203125,37.721298,-122.221001
WN,CLE,MCO,-0.09,41.4117012024,-81.8498001099,28.429399490356445,-81.30899810791016
WN,PHL,FLL,-0.09,39.87189865112305,-75.24109649658203,26.072599,-80.152702
WN,DEN,CHS,-0.09,39.861698150635,-104.672996521,32.89860153,-80.04049683
WN,SEA,STL,-0.12,47.449001,-122.308998,38.748697,-90.370003
WN,PHX,CVG,-0.12,33.43429946899414,-112.01200103759766,39.0488014221,-84.6678009033
WN,BNA,MKE,-0.16,36.1245002746582,-86.6781997680664,42.947200775146484,-87.89659881591797
WN,MKE,CLE,-0.17,42.947200775146484,-87.89659881591797,41.4117012024,-81.8498001099
WN,SAT,OAK,-0.23,29.533700942993164,-98.46980285644531,37.721298,-122.221001
WN,MKE,ATL,-0.29,42.947200775146484,-87.89659881591797,33.6367,-84.428101
WN,DEN,CVG,-0.3,39.861698150635,-104.672996521,39.0488014221,-84.6678009033
WN,LAX,OKC,-0.3,33.94250107,-118.4079971,35.39310073852539,-97.60070037841797
WN,SEA,ATL,-0.3,47.449001,-122.308998,33.6367,-84.428101
WN,PHX,ICT,-0.32,33.43429946899414,-112.01200103759766,37.649899,-97.433098
WN,DAY,TPA,-0.4,39.902400970458984,-84.21939849853516,27.975500106811523,-82.533203125
WN,ONT,MDW,-0.42,34.055999755859375,-117.60099792480469,41.785999,-87.752403
WN,RIC,TPA,-0.43,37.50519943237305,-77.3197021484375,27.975500106811523,-82.533203125
WN,PHX,DSM,-0.5,33.43429946899414,-112.01200103759766,41.534000396728516,-93.66310119628906
WN,LGB,SMF,-0.5,33.81769943,-118.1520004,38.69540023803711,-121.59100341796875
WN,BDL,PBI,-0.54,41.9388999939,-72.68319702149999,26.68320083618164,-80.09559631347656
WN,MHT,FLL,-0.55,42.932598,-71.435699,26.072599,-80.152702
WN,FLL,MHT,-0.55,26.072599,-80.152702,42.932598,-71.435699
WN,MCO,FNT,-0.55,28.429399490356445,-81.30899810791016,42.96540069580078,-83.74359893798828
WN,PIT,HOU,-0.61,40.49150085,-80.23290253,29.64539909,-95.27890015
WN,AUS,RDU,-0.62,30.194499969482422,-97.6698989868164,35.877601623535156,-78.7874984741211
WN,MCO,CVG,-0.63,28.429399490356445,-81.30899810791016,39.0488014221,-84.6678009033
WN,FNT,TPA,-0.64,42.96540069580078,-83.74359893798828,27.975500106811523,-82.533203125
WN,ALB,FLL,-0.65,42.74829864501953,-73.80169677734375,26.072599,-80.152702
WN,SJC,LGB,-0.66,37.362598,-121.929001,33.81769943,-118.1520004
WN,DEN,ORF,-0.69,39.861698150635,-104.672996521,36.89459991455078,-76.20120239257812
WN,MSP,PHL,-0.7,44.882,-93.221802,39.87189865112305,-75.24109649658203
WN,MDW,PWM,-0.78,41.785999,-87.752403,43.64619827,-70.30930328
WN,DSM,PHX,-0.79,41.534000396728516,-93.66310119628906,33.43429946899414,-112.01200103759766
WN,SDF,DAL,-0.81,38.1744,-85.736,32.847099,-96.851799
WN,MCO,ROC,-0.85,28.429399490356445,-81.30899810791016,43.118900299072266,-77.67240142822266
WN,BDL,RSW,-0.88,41.9388999939,-72.68319702149999,26.53619956970215,-81.75520324707031
WN,BDL,DEN,-0.94,41.9388999939,-72.68319702149999,39.861698150635,-104.672996521
